,Unnamed: 0,LineId,Content,EventTemplate,EventId
8604,8604,8605,TEST 7297/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8605,8605,8606,TEST 7298/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8606,8606,8607,TEST 7299/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8607,8607,8608,TEST 7300/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8608,8608,8609,SKIP Trying to clone mysqli_warning object [ext/mysqli/tests/mysqli_warning_unclonable.phpt] reason: - experimental (= unsupported) feature,SKIP Trying to clone <*> object [<*>] reason: - experimental (= unsupported) feature,a9b7535951e1417d917300861d446884
8609,8609,8610,TEST 7301/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8610,8610,8611,TEST 7302/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8611,8611,8612,TEST 7303/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8612,8612,8613,TEST 7304/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8613,8613,8614,TEST 7305/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8614,8614,8615,TEST 7306/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8615,8615,8616,TEST 7307/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8616,8616,8617,TEST 7308/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8617,8617,8618,TEST 7309/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8618,8618,8619,TEST 7310/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8619,8619,8620,TEST 7311/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8620,8620,8621,TEST 7312/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8621,8621,8622,TEST 7313/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8622,8622,8623,TEST 7314/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8623,8623,8624,TEST 7315/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8624,8624,8625,TEST 7316/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8625,8625,8626,TEST 7317/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8626,8626,8627,TEST 7318/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8627,8627,8628,TEST 7319/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8628,8628,8629,TEST 7320/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8629,8629,8630,TEST 7321/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8630,8630,8631,TEST 7322/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8631,8631,8632,TEST 7323/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8632,8632,8633,TEST 7324/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8633,8633,8634,TEST 7325/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8634,8634,8635,TEST 7326/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8635,8635,8636,TEST 7327/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8636,8636,8637,TEST 7328/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8637,8637,8638,TEST 7329/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8638,8638,8639,TEST 7330/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8639,8639,8640,TEST 7331/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8640,8640,8641,TEST 7332/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8641,8641,8642,TEST 7333/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8642,8642,8643,TEST 7334/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8643,8643,8644,TEST 7335/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8644,8644,8645,TEST 7336/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8645,8645,8646,TEST 7337/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8646,8646,8647,TEST 7338/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8647,8647,8648,TEST 7339/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8648,8648,8649,TEST 7340/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8649,8649,8650,TEST 7341/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8650,8650,8651,TEST 7342/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8651,8651,8652,TEST 7343/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8652,8652,8653,========DIFF========,<*>===DIFF========,096c7c2010ee826dc743bc233dba42ce
8653,8653,8654,009+,<*>,ff52c40c09db1af28b94617a0f985648
8654,8654,8655,010+ Warning: PDOStatement::fetchAll(): SQLSTATE[HY000]: General error in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_39858.php on line 22,<*> Warning: <*>[<*>]: General error in <*> on line <*>,1bda78c413f46e1e49429e054b6e209f
8655,8655,8656,011+ array(0) {,<*> array(<*>) {,53d681f0ecee92141922cd619fa84b84
8656,8656,8657,012+ },<*>,ff52c40c09db1af28b94617a0f985648
8657,8657,8658,020+,<*>,ff52c40c09db1af28b94617a0f985648
8658,8658,8659,021+ Warning: PDOStatement::fetchAll(): SQLSTATE[HY000]: General error in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_39858.php on line 28,<*> Warning: <*>[<*>]: General error in <*> on line <*>,1bda78c413f46e1e49429e054b6e209f
8659,8659,8660,022+ array(0) {,<*> array(<*>) {,53d681f0ecee92141922cd619fa84b84
8660,8660,8661,023+ },<*>,ff52c40c09db1af28b94617a0f985648
8661,8661,8662,========DONE========,<*>ONE<*>,8c8593d94bd7b20ecd15d6bc4530977c
8662,8662,8663,XFAIL Bug #39858 (Lost connection to MySQL server during query by a repeated call stored proced) [ext/pdo_mysql/tests/bug_39858.phpt]   XFAIL REASON: nextRowset() problem with stored proc & emulation mode & mysqlnd,XFAIL Bug <*> (Lost connection to MySQL server during query by a repeated call stored <*>) [<*>] XFAIL REASON: <*> problem with stored <*> & <*> mode & <*>,c88ed4b9f3518f9de4f9dfdfd1f97f81
8663,8663,8664,TEST 7344/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8664,8664,8665,SKIP Bug #41125 (PDO mysql + quote() + prepare() can result in segfault) [ext/pdo_mysql/tests/bug_41125.phpt] reason: 57507,SKIP Bug <*> (<*> can result in <*>fault) [<*>] reason: <*>,ff4e1f363fb96c7ac5974615bf859ae2
8665,8665,8666,TEST 7345/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8666,8666,8667,TEST 7346/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8667,8667,8668,TEST 7347/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8668,8668,8669,TEST 7348/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8669,8669,8670,========DIFF========,<*>===DIFF========,096c7c2010ee826dc743bc233dba42ce
8670,8670,8671,008+,<*>,ff52c40c09db1af28b94617a0f985648
8671,8671,8672,009+ Warning: PDOStatement::fetchAll(): SQLSTATE[HY000]: General error in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_41997.php on line 10,<*> Warning: <*>[<*>]: General error in <*> on line <*>,1bda78c413f46e1e49429e054b6e209f
8672,8672,8673,010+ array(0) {,<*> array(<*>) {,53d681f0ecee92141922cd619fa84b84
8673,8673,8674,011+ },<*>,ff52c40c09db1af28b94617a0f985648
8674,8674,8675,========DONE========,<*>ONE<*>,8c8593d94bd7b20ecd15d6bc4530977c
8675,8675,8676,XFAIL PDO MySQL Bug #41997 (stored procedure call returning single rowset blocks future queries) [ext/pdo_mysql/tests/bug_41997.phpt]   XFAIL REASON: nextRowset() problem with stored proc & emulation mode & mysqlnd,XFAIL PDO MySQL Bug <*> (stored procedure call returning single rowset blocks future queries) [<*>] XFAIL REASON: <*> problem with stored <*> & <*> mode & <*>,95c1ceeeade7eb8b2ab3f4440b4f82b4
8676,8676,8677,TEST 7349/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8677,8677,8678,TEST 7350/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8678,8678,8679,TEST 7351/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8679,8679,8680,TEST 7352/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8680,8680,8681,TEST 7353/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8681,8681,8682,TEST 7354/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8682,8682,8683,TEST 7355/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8683,8683,8684,TEST 7356/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8684,8684,8685,TEST 7357/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8685,8685,8686,SKIP PostgreSQL pg_convert() [ext/pgsql/tests/10pg_convert.phpt] reason: libpq or backend >= 9.0,SKIP PostgreSQL <*> [<*>] reason: <*> or backend >= <*>,3ceb44e1bde8f458e9c6e28cd969921d
8686,8686,8687,TEST 7358/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8687,8687,8688,TEST 7359/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8688,8688,8689,TEST 7360/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8689,8689,8690,TEST 7361/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8690,8690,8691,TEST 7362/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8691,8691,8692,TEST 7363/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8692,8692,8693,TEST 7364/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8693,8693,8694,TEST 7365/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8694,8694,8695,SKIP PostgreSQL pg_insert() [ext/pgsql/tests/12pg_insert.phpt] reason: libpq or backend >= 9.0,SKIP PostgreSQL <*> [<*>] reason: <*> or backend >= <*>,3ceb44e1bde8f458e9c6e28cd969921d
8695,8695,8696,TEST 7366/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8696,8696,8697,TEST 7367/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8697,8697,8698,TEST 7368/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8698,8698,8699,SKIP PostgreSQL pg_select() [ext/pgsql/tests/13pg_select.phpt] reason: Server version 9.6.12 is >= 8.5dev,SKIP PostgreSQL <*> [<*>] reason: Server version <*> is >= <*>,d1fb0b4f7367d1e6a7a0a2381091c965
8699,8699,8700,TEST 7369/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8700,8700,8701,TEST 7370/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8701,8701,8702,TEST 7371/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8702,8702,8703,TEST 7372/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8703,8703,8704,SKIP PostgreSQL pg_update() [ext/pgsql/tests/14pg_update.phpt] reason: libpq or backend >= 9.0,SKIP PostgreSQL <*> [<*>] reason: <*> or backend >= <*>,3ceb44e1bde8f458e9c6e28cd969921d
8704,8704,8705,TEST 7373/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8705,8705,8706,TEST 7374/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8706,8706,8707,TEST 7375/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8707,8707,8708,TEST 7376/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8708,8708,8709,TEST 7377/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8709,8709,8710,========DIFF========,<*>===DIFF========,096c7c2010ee826dc743bc233dba42ce
8710,8710,8711,024+,<*>,ff52c40c09db1af28b94617a0f985648
8711,8711,8712,025+ Warning: Packets out of order. Expected 1 received 6. Packet size=7 in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_pecl_7976.php on line 14,<*> Warning: Packets out of order<*> Expected 1 received 6<*> Packet size=<*> in <*> on line <*>,4f9fcd6efb7a310b76b01282340282b3
8712,8712,8713,026+,<*>,ff52c40c09db1af28b94617a0f985648
8713,8713,8714,027+ Warning: PDO::query(): MySQL server has gone away in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_pecl_7976.php on line 14,<*> Warning: <*> MySQL server has gone away in <*> on line <*>,f812541b90daf070924e434e376f9456
8714,8714,8715,028+,<*>,ff52c40c09db1af28b94617a0f985648
8715,8715,8716,029+ Warning: PDO::query(): SQLSTATE[HY000]: General error: 2006 MySQL server has gone away in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_pecl_7976.php on line 14,<*> Warning: <*>[<*>]: General error: <*> MySQL server has gone away in <*> on line <*>,e3e6da474ff785bcd19524dd3871edb2
8716,8716,8717,030+,<*>,ff52c40c09db1af28b94617a0f985648
8717,8717,8718,031+ Fatal error: Uncaught Error: Call to a member function fetchAll() on bool in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_pecl_7976.php:15,<*> Fatal error: Uncaught Error: Call to a member function <*> on bool in <*>,a9724ac2773ea889d9ef726402f4c1be
8718,8718,8719,024- array(1) {,<*> array(<*>) {,53d681f0ecee92141922cd619fa84b84
8719,8719,8720,025-   [0]=>,<*> [<*>,256f141bbc9335cef81528a6284254c0
8720,8720,8721,026-   array(1) {,<*> array(<*>) {,53d681f0ecee92141922cd619fa84b84
8721,8721,8722,"027-     [""_one""]=>",<*>,ff52c40c09db1af28b94617a0f985648
8722,8722,8723,"028-     string(1) ""1""","<*> string(<*>) ""<*>""",14ee622014a14a3bd713300525e65a09
8723,8723,8724,029-   },<*>,ff52c40c09db1af28b94617a0f985648
8724,8724,8725,030- },<*>,ff52c40c09db1af28b94617a0f985648
8725,8725,8726,031- done!,<*> done!,566c51998f9ae31d0dad749f3b3e5cd6
8726,8726,8727,032+ Stack trace:,<*> Stack trace:,fd3544cea604005dca6cd2599c593116
8727,8727,8728,033+ #0 /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_pecl_7976.php(28): bug_pecl_7976(Object(PDO)),<*>,ff52c40c09db1af28b94617a0f985648
8728,8728,8729,034+ #1 {main},<*> {<*>},1e20dd5f430da05c1a266f1b29bb8c8c
8729,8729,8730,035+   thrown in /home/travis/build/php/php-src/ext/pdo_mysql/tests/bug_pecl_7976.php on line 15,<*> thrown in <*> on line <*>,a1212bab7f2081eea8028429cd198dbb
8730,8730,8731,========DONE========,<*>ONE<*>,8c8593d94bd7b20ecd15d6bc4530977c
8731,8731,8732,XFAIL PECL Bug #7976 (Calling stored procedure several times) [ext/pdo_mysql/tests/bug_pecl_7976.phpt]   XFAIL REASON: Works with mysqlnd. It is not supported by libmysql. For libmysql is good enough to see no crash.,XFAIL PECL Bug <*> (Calling stored procedure several times) [<*>] XFAIL REASON: Works with <*>. It is not supported by <*>. For <*> is good enough to see no crash.,e22e29bde69497d2f6f2933cb9526eb1
8732,8732,8733,TEST 7378/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8733,8733,8734,TEST 7379/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8734,8734,8735,TEST 7380/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8735,8735,8736,TEST 7381/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8736,8736,8737,TEST 7382/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8737,8737,8738,TEST 7383/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8738,8738,8739,TEST 7384/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8739,8739,8740,TEST 7385/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8740,8740,8741,TEST 7386/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8741,8741,8742,TEST 7387/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8742,8742,8743,TEST 7388/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8743,8743,8744,TEST 7389/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8744,8744,8745,TEST 7390/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8745,8745,8746,TEST 7391/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8746,8746,8747,TEST 7392/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8747,8747,8748,TEST 7393/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8748,8748,8749,TEST 7394/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8749,8749,8750,TEST 7395/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8750,8750,8751,TEST 7396/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8751,8751,8752,TEST 7397/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8752,8752,8753,TEST 7398/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8753,8753,8754,TEST 7399/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8754,8754,8755,TEST 7400/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8755,8755,8756,TEST 7401/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8756,8756,8757,TEST 7402/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8757,8757,8758,TEST 7403/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8758,8758,8759,TEST 7404/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8759,8759,8760,TEST 7405/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8760,8760,8761,TEST 7406/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8761,8761,8762,TEST 7407/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8762,8762,8763,TEST 7408/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8763,8763,8764,TEST 7409/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8764,8764,8765,TEST 7410/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8765,8765,8766,TEST 7411/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8766,8766,8767,TEST 7412/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8767,8767,8768,SKIP MySQL PDO Common: Bug #44861 (scrollable cursor don't work with pgsql) [ext/pdo_mysql/tests/bug_44861.phpt] reason: Scrollable cursors not supported,SKIP MySQL PDO Common: Bug <*> (scrollable cursor don't work with <*>) [<*>] reason: Scrollable cursors not supported,d0da5469ec47269d7a80bcf8a86e9c8a
8768,8768,8769,TEST 7413/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8769,8769,8770,TEST 7414/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8770,8770,8771,TEST 7415/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8771,8771,8772,TEST 7416/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8772,8772,8773,SKIP Bug #14383 (8.0+) (using postgres with DBA causes DBA not to be able to find any keys) [ext/pgsql/tests/80_bug14383.phpt] reason: dba extension not available,SKIP Bug <*> (<*> (using <*>gres with <*> causes <*> not to be able to find any keys) [<*>] reason: <*> extension not available,cbb2f40f8e734ffab52e9401c6f354ab
8773,8773,8774,TEST 7417/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8774,8774,8775,TEST 7418/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8775,8775,8776,TEST 7419/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8776,8776,8777,TEST 7420/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8777,8777,8778,TEST 7421/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8778,8778,8779,TEST 7422/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8779,8779,8780,TEST 7423/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8780,8780,8781,TEST 7424/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8781,8781,8782,TEST 7425/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
8782,8782,8783,TEST 7426/13884 [2/2 concurrent test workers running],TEST <*> [<*> concurrent test workers running],f2fc1a9c8f91811f0714370a9d65f726
