,EventTemplate,Count
821db6b1cf28af7159b05954bcd845cd,SKIP PDO Common: Bug <*> (<*> permanently converts values bound to strings) [<*>] reason: no driver,1
27b7cf4c479629d98ae93a0eb79dbf35,SKIP PDO Common: Bug <*> (<*> truncates query) [<*>] reason: no driver,1
e58c71f98cc95bf301460c0b981fb773,SKIP PDO Common: Bug <*> (Quotes inside comments not properly handled) [<*>] reason: no driver,1
fa579d90d872f10ed42a822733871f01,SKIP PDO Common: Bug <*> (Invalid memory access when using persistent <*> connection) [<*>] reason: no driver,1
b64567d88f91ba72c373e72de62978ec,SKIP PDO Common: Bug <*> (Emulated statements let value dictate parameter type) [<*>] reason: no driver,1
6aef5fbee78f35842707908723db3e2b,SKIP PDO Common: Bug <*> (Unexpected <*>fault attempting to use cloned <*> object) [<*>] reason: no driver,1
815af74da9d1b3e52326fa4bd0f13b03,SKIP PDO Common: <*> with emulated prepares [<*>] reason: no driver,1
10e23a8a883eaa85496e8f6ed8e51896,SKIP PDO Common: <*> [<*>] reason: no driver,15
5c45a43b93ad5c9ebc40014dd538a7ad,SKIP PDO Common: <*> conflict [<*>] reason: no driver,1
746d1ebf45ca33d702818e6ecfb222c0,SKIP PDO Common: <*>Y<*> [<*>] reason: no driver,1
12b3638315c9d600cabfd7b88b33c9df,SKIP PDO Common: <*> and <*>UNIQUE [<*>] reason: no driver,1
7c8a6dec0505bb24526de0fcf7263fd7,SKIP PDO Common: <*> and statement overloading [<*>] reason: no driver,1
d801555ce051e053448d8484a2e57b7c,SKIP PDO Common: <*>Mode [<*>] reason: no driver,1
b6820d016d6cf985858250cb01a6d032,SKIP PDO Common: <*> iterator [<*>] reason: no driver,1
f96ad7ba927bd5ad98b3a5f4067959a8,SKIP PDO Common: <*> SPL iterator [<*>] reason: no driver,1
1877bf98b0fa58a385b298246b601fcc,SKIP PDO Common: <*> w<*>o : [<*>] reason: no driver,1
f48ee286e06b3ff3761735c794f5c3db,SKIP PDO Common: transactions [<*>] reason: no driver,1
6b5da8d5b296bd69b8d96568b2415569,SKIP PDO Common: serializing [<*>] reason: no driver,1
d792c4c1ec751297c83c5192dd782eca,SKIP PDO Common: <*> and <*> [<*>] reason: no driver,1
5bef44af9753551295b687a366eab726,SKIP PDO Common: <*> with parameters [<*>] reason: no driver,1
840b8fdcf2775b8aa6a315909985ae1d,SKIP PDO Common: extending PDO [<*>] reason: no driver,1
7c73cf1e02fbbcfd295a52eb1b684ab7,SKIP PDO Common: assert that bindParam does not modify parameter [<*>] reason: no driver,1
a07d066410594103f7cb1ac594799e9e,<*> [<*>] Expecting boolean<*>false got boolean<*>true,1
72d925ba9b3621e28a6c84dba54a8355,<*> [<*>] Expecting <*> got <*>,1
cfa85b196d1a9ee7681e7aabdce43756,<*> Warning: Error while sending QUERY packet<*>,1
864c5b74d70ed13155fb8eb883f60c1c,<*> [<*>] Error: <*> server has gone away,1
c318681ad173c37028e2e1f8becc36f1,<*> [<*>] Error: <*>,1
d61f6252be31b946af135830be5453fa,XFAIL int <*> and kill [<*>] XFAIL REASON: To be fixed later<*> Minor issue about fetching error message from killed line,1
dd48df939f43592297754204e05c67f4,SKIP PDO Common: extending PDO (<*>) [<*>] reason: no driver,3
6b712d391a386b0f6f6bf662bac87e8f,SKIP PDO Common: bindValue [<*>] reason: no driver,1
ac7601c5dd8d9387b25c8cabd93caa07,SKIP PDO Common: PDO<*> SPL iterator [<*>] reason: no driver,1
dc33d5d07517bdf73ff11c44894c2b5a,SKIP PDO Common: <*> fetch mode test [<*>] reason: no driver,1
5aad6d2ba8321b76efc0f8cbfa9da822,SKIP PDO<*> invalid column index [<*>] reason: no driver,1
35e398ab6a2304c7433fbb2d0b274b96,SKIP PDO Common: <*> Bug <*> (serialize<*>unserialize safety) [<*>] reason: no driver,1
2c44ebad421719c3bbb112911b6982df,SKIP PDO Common: <*> Bug <*> (<*> breaks on mixed case func name) [<*>] reason: no driver,1
318f83ac2f9ff06f67d2816761e617bb,SKIP PDO Common: <*> Bug <*> (<*> changes param) [<*>] reason: no driver,1
0c62a8b012a0ca9578fe859715ee6ef2,"SKIP PDO <*> Bug <*> (<*> inefficient when <*> is used), 32-bit [<*>] reason: relevant for 32-bit only",1
ea27b4c1d4000be30de5c3c2dccec4a5,SKIP Trying implicit reconnect after <*>timeout and KILL using <*> [<*>] reason: : test for <*>,1
9623fafadc8fd7593da581a3288252ff,SKIP <*> MySQL < <*> [<*>] reason: For MySQL < <*>,1
e36d0a2e1bad07691ef5879aa94ff862,SKIP Postgres PDO Common: Bug <*> (Bound parameters cannot have - in their name) [<*>] reason: not relevant for <*> driver,1
15131a3997a018ef57ea343678a17d09,SKIP <*> - prefetch [<*>] reason: : prefetch isn't supported at the moment,1
e24f8285d459d4e548894729cc0def6e,SKIP Postgres PDO Common: <*> with emulated prepares [<*>] reason: <*> has its own test for this feature,1
d6a3a30cf1d1e4f2d92de720e7ac2cea,# original source file: <*>,3
afa959d3a55a6565d1714390b30f570d,"<*> Fatal error: Uncaught ArgumentCountError: <*> expects exactly 1 parameter, 2 given in <*>",3
3f34da7660e3b3f6556310c89eb175dd,<*> The unexpected!,3
4aecdbe3109e17b9bf0e8eff8cbc7e82,<*>): <*> 'INSERT INTO <*>'),1
641398bc24b947935d7ec2001bab63e5,"XFAIL Postgres PDO Common: <*> [<*>] XFAIL REASON: This feature is not yet finalized, no test makes sense",1
f8c94a72ed88d338ca779265baaf914f,<*> [<*>] Next result: no,1
e0f39abcf854048274b6d35e7f1e8921,<*> Warning: Packets out of order<*> Expected 1 received 6. Packet size=<*> in <*> on line <*>,1
f812541b90daf070924e434e376f9456,<*> Warning: <*> MySQL server has gone away in <*> on line <*>,2
ad586928c56cdbba7cffd4dd6075dd7e,<*> Warning: <*> Error reading result set's header in <*> on line <*>,1
ab7358a826d77cd34d805c5326db3e29,<*> [<*>] [<*>] MySQL server has gone away,1
2c628312425a972ee20f4d86be3a1e95,<*> [<*>] [<*>] MySQL server has gone away.,1
0cd7f0a9df05efdc6e1c8bae7536a4fc,"<*> [<*>] Cannot create <*>, [<*>] MySQL server has gone away.",1
f0943ebfb51dfccf9f2d0a596b0bd08e,<*> [<*>] Next result: yes,1
c67579661cb4e1f3cbf3d4297dc58b43,"XFAIL <*> - SP, next result [<*>] XFAIL REASON: Unsupported and undefined, under development",1
81d1fd3197858b76a4ba55ff67439524,"<*> Strict Standards: <*> There is no next result set<*> Please, call <*> to check whether to call this function/method in <*> on line <*>",1
2f4e656c5e29ca74b5da2c81f7b0e4f6,<*> Warning: <*> Number of bind variables doesn't match number of fields in prepared statement in <*> on line <*>,1
e5436ab92f63e1210b3cedc3d145ca29,<*> [<*>] [<*>],1
aa3f06a55749dd0fdae5f1c2501abdc9,<*> [<*>] Results seem wrong got <*>,1
cc15689a2e746fdadfde48c72f06c2d3,"XFAIL <*> - OUT [<*>] XFAIL REASON: Unsupported and undefined, under development",1
80bd3278b4d9d17476930e3cb233d385,SKIP Bug <*> casts to <*>bit int internally even on <*>bit builds in <*> [<*>] reason: 32-bit only,1
808ef7f951e89d838f74fc502b8d6b40,SKIP SQLite PDO Common: Bug <*> (Bound parameters cannot have - in their name) [<*>] reason: not relevant for sqlite driver,1
825f657014d16603428053c5652066d6,SKIP SQLite PDO Common: Bug <*> (scrollable cursor don't work with <*>) [<*>] reason: Scrollable cursors not supported,1
519eae144aa5dbba909fbbc90be49447,SKIP SQLite PDO Common: <*> with emulated prepares [<*>] reason: driver cannot emulate prepared statements,1
c6c7bc848394457d91329bfe4ad3d218,SKIP <*> - non SELECT statements [<*>] reason: Check again when the Klingons visit earth - <*>,1
d39de21d77b99e90ac8c3f9d07315353,"SKIP <*> - exceed packet size, <*> - bug <*> [<*>] reason: : test for <*>",1
707b6d165123991982574b0f8a27c760,<*>): <*>INSERT INTO <*>'),2
2a97694596a1d9a0b4274d13724ea680,"XFAIL SQLite PDO Common: <*> [<*>] XFAIL REASON: This feature is not yet finalized, no test makes sense",1
a9b7535951e1417d917300861d446884,SKIP Trying to clone <*> object [<*>] reason: - experimental (= unsupported) feature,1
1bda78c413f46e1e49429e054b6e209f,<*> Warning: <*>[<*>]: General error in <*> on line <*>,13
53d681f0ecee92141922cd619fa84b84,<*> array(<*>) {,8
c88ed4b9f3518f9de4f9dfdfd1f97f81,XFAIL Bug <*> (Lost connection to MySQL server during query by a repeated call stored <*>) [<*>] XFAIL REASON: <*> problem with stored <*> & <*> mode & <*>,1
ff4e1f363fb96c7ac5974615bf859ae2,SKIP Bug <*> (<*> can result in <*>fault) [<*>] reason: <*>,1
95c1ceeeade7eb8b2ab3f4440b4f82b4,XFAIL PDO MySQL Bug <*> (stored procedure call returning single rowset blocks future queries) [<*>] XFAIL REASON: <*> problem with stored <*> & <*> mode & <*>,1
3ceb44e1bde8f458e9c6e28cd969921d,SKIP PostgreSQL <*> [<*>] reason: <*> or backend >= <*>,3
d1fb0b4f7367d1e6a7a0a2381091c965,SKIP PostgreSQL <*> [<*>] reason: Server version <*> is >= <*>,1
4f9fcd6efb7a310b76b01282340282b3,<*> Warning: Packets out of order<*> Expected 1 received 6<*> Packet size=<*> in <*> on line <*>,1
e3e6da474ff785bcd19524dd3871edb2,<*> Warning: <*>[<*>]: General error: <*> MySQL server has gone away in <*> on line <*>,1
a9724ac2773ea889d9ef726402f4c1be,<*> Fatal error: Uncaught Error: Call to a member function <*> on bool in <*>,1
256f141bbc9335cef81528a6284254c0,<*> [<*>,2
566c51998f9ae31d0dad749f3b3e5cd6,<*> done!,3
e22e29bde69497d2f6f2933cb9526eb1,XFAIL PECL Bug <*> (Calling stored procedure several times) [<*>] XFAIL REASON: Works with <*>. It is not supported by <*>. For <*> is good enough to see no crash.,1
d0da5469ec47269d7a80bcf8a86e9c8a,SKIP MySQL PDO Common: Bug <*> (scrollable cursor don't work with <*>) [<*>] reason: Scrollable cursors not supported,1
cbb2f40f8e734ffab52e9401c6f354ab,SKIP Bug <*> (<*> (using <*>gres with <*> causes <*> not to be able to find any keys) [<*>] reason: <*> extension not available,1
9b2ab10ef627550eac2224f77711c3db,SKIP Bug <*> (data is returned truncated with BINARY CURSOR) [<*>] reason: <*> or backend >= <*>,1
fe300f0c64ce590e162864c11c3313e9,SKIP Bug <*> (Locale number format settings can cause <*> to break with numerics) [<*>] reason: Locale <*> not present,1
83b1e9d88298c14e17a4476a0287d25c,"XFAIL MySQL PDO Common: <*> [<*>] XFAIL REASON: This feature is not yet finalized, no test makes sense",1
b22f43078ee4faf30ab72357c444c41b,SKIP MySQL <*> - URI [<*>] reason: Fix test to run in other environments as well!,1
0b2fe9b142cee406ab5a7cf6bc1fa20e,SKIP MySQL <*> only options [<*>] reason: <*>mys<*> only options,1
cf06d303a2cd99657e73c498ec410757,SKIP Phar: phar<*> include with <*>cache [<*>] reason: Extra warning on Windows<*>,1
03a7dc75192b252fb8660a6d2b427518,SKIP MySQL <*>_<*> [<*>] reason: <*> not supported with <*>,1
3e27337b82568ff22fde6572fd1c298d,SKIP MySQL <*> BIT columns - remove after fix! [<*>] reason: Known bug - <*> handles BIT incorrectly!,1
803b12318332fac69f1b72c66ef4c25f,SKIP MySQL <*> affected rows [<*>] reason: <*> not writable: <*>,1
e676ebd9704f3fcb19308df79b8beabb,WARN MySQL <*> emulated <*> [<*>] (warn: XFAIL section but test passes),1
22cfe92b6c68cf4b1f4bd3e9d3e493cd,SKIP MySQL <*> and <*> (<*>) [<*>] reason: <*> directory not writable: <*>,1
01852bd876438d5664be91bc58f6bcdc,"<*> Fatal error: Uncaught BadMethodCallException: <*>ar <*>"" exists and must be unlinked prior to conversion in <*>",1
d0652dd94521d37aeadd355f6beab070,<*> Fatal error: Uncaught exception 'Bad<*>Exception' with message '<*>ar <*> exists and must be unlinked prior to conversion' in <*>,1
a33b7ea8110745b20f776ded41fc7e51,"XFAIL Phar: bug <*>: <*>fault in <*> on invalid file [<*>] XFAIL REASON: Still has memory leaks, see <*>",1
8093ca590016dfaffe57fc6903bd6cb1,SKIP Phar - Bug <*> - Crash in <*> [<*>] reason: windows only test,1
abb6442ac9df01f6ee9b3fbeac80b058,XFAIL MySQL PDO<*> [<*>] XFAIL REASON: <*> problem with stored <*> & emulation mode & <*>,1
79b30da5047ee1af5188adbb3e054bd5,SKIP Bug <*> Symbolic link names in tar-formatted phar must be less than 100 bytes. [<*>],1
11079f958aea9d7198b9fae8c60be56f,SKIP MySQL PDO<*> vs. <*> and MySQL error <*> [<*>] reason: <*> only test,1
d28a81c3123cc403156f198b9a1b4e5f,"<*> [<*>] Expecting array('<*> => <*>), got false",3
60e5f9bc423da8a26e3f659c9a28e88a,"<*> [<*>] Expecting array('<*>), got false",5
3ffcef22ebf46faa8fce348f3530c8d4,XFAIL MySQL Prepared Statements and different column counts [<*>] XFAIL REASON: <*> problem with stored <*> & emulation mode & <*>,1
acf7ce55d40cac5eeca22c62cae65149,"<*> Fatal error: <*> is no longer supported, use <*> instead in <*> on line <*>",1
5ca66ccc3df1e802b9c0feb28a572f12,"<*> Deprecated: <*> is deprecated, use <*> instead in <*> line <*>",1
b7db490aec74757f6d9191da7a9c7bb7,"<*> string(<*>) ""\<*>""",1
30643213cd1ac45dcd25aedbad5c6abf,"<*> Parse error: syntax error, unexpected %s, expecting %s in phar<*> on line <*>",1
0c077141578d7e5038860f22350a762d,"XFAIL Phar <*> phar with fatal error [<*>] XFAIL REASON: Uses no longer supported <*> function, new phar needed",1
9627f0afea2b9ba5bd87f9278e3f3735,SKIP <*> - non-directory passed as first parameter [<*>] reason: Windows only test,1
0e7ccb1d6a7de8ab14761a94ab71a8ba,SKIP Phar: phar run without <*> with default stub [<*>] reason: Phar extension must be disabled for this test,1
89f4f70c7dabcb8004a01c3a849bd32a,"SKIP Phar: default web stub, no phar extension [<*>] reason: Phar extension must be disabled for this test",1
fc7d25e9cae82e36222bd2e7bb90a653,SKIP <*> [<*>] reason: extension hash conflicts,3
136d7b0a3c48a0dbb26b1ced5acb6bc2,SKIP <*>Sign<*> [<*>] reason: <*>sl support enabled,1
280f82dc1ad1ef0c6a922d1654375f79,SKIP <*> (<*> only) [<*>] reason: <*> is available,2
39235a97961806d35a93d75b9292bdc0,SKIP <*> (none) [<*>] reason: <*> is available,1
2d367258ffa53a59934a706cef493689,SKIP Phar: test edge cases of intercepted functions when the underlying phar archive has been unlinkArch<*> [<*>] reason: Extra warning on Windows<*>,1
662b3b7bfee32a9418f810fc490a6079,SKIP Phar: <*> display <*> [<*>] reason: <*>sl support enabled,1
3dd30b3e2590fef8913415e72efa30df,SKIP Phar: <*> display 2 [<*>] reason: <*>sl support enabled,1
31e7f5b86fb45aebf0d06e5308dc877f,SKIP Phar: <*> display 3 [<*>] reason: <*> loaded,1
8bc7200b1f757ae5e94e851e2b7f41cf,SKIP Phar: <*> [<*>] reason: <*>sl support enabled,1
f192de118c3fae218ffa95997bdce9ec,SKIP Test return values of <*> on Mac<*>X<*> [<*>] reason: This test requires <*>,1
8ec0d1b02515811adb5716477838fb8f,SKIP Bug <*> (<*> crashes <*>) [<*>] reason: <*> only,1
d99fc8d0c2c3533e46263cd8d828506f,SKIP <*>_<*>_<*> Basic test [<*>] reason: <*> only,1
44f93532a108688e969c75fe2c5d5d16,SKIP <*> Basic test [<*>] reason: <*> only,2
47ff63195f8c0e84015e46964a3742a6,SKIP <*>(): Basic test [<*>] reason: <*> only,3
33a6acde6fab027dfa91b24459357e47,"SKIP <*> function - Error cases [<*>] reason: <*> != <*>""",1
684a5380e69618d1f82fed0ca7dbdeb2,<*> updateTimestamp,1
8c57797259c07b4106c9b98e2bf0004b,"XFAIL updateTimestamp never called when session data is empty [<*>] XFAIL REASON: Current session module is designed to write empty session always. In addition, current session module only supports SessionHandlerInterface only from <*>.",1
759c3e535903809b96f29a9b4ac4d1c3,XFAIL Bug <*> silently fails on wrong input [<*>] XFAIL REASON: <*> does not return proper status<*>,1
e18bc6aa5fe9498d300703e727083359,SKIP SOAP Bug <*> - Peer verification fails when using a proxy with <*> [<*>] reason: test requiring internet connection,1
27b0cca02a305982b97abb81b96d5748,SKIP SOAP Bug <*> - Type Confusion Vulnerability - SOAP <*> [<*>] reason: online test,1
cce8e993546065d96556e72e44188dcd,SKIP Bug <*> (<*> in <*> is not locale-independent) [<*>] reason: <*> locale not available,1
3839d78d8e92f929f38e0c63fd6a0f38,SKIP Bug <*> (<*> causes Segmentation fault) [<*>] reason: online test,1
bcea2724096734f00eba3c83d199d650,SKIP Multicast support: IPv4 receive options [<*>] reason: online test,1
6e3258a92a4ab4069686d5f68bc1479d,SKIP Multicast support: IPv6 receive options (limited) [<*>] reason: protocol independent multicast API is available<*>,1
e6e4bb608c5b61afa685661e6db7fa44,SKIP <*> - socket_bind - basic test [<*>] reason: test requiring internet connection,1
c2613ec653e5b4907101eb51b2c3d370,SKIP void socket_<*> ([ <*> ] ) ; [<*>] reason: windows only test,1
dd4f35fe72f4e0dde29e92110aeb97e6,SKIP Bug <*>: add <*>EP<*> support for socket<*> [<*>] reason: is not <*>,1
e62032cef20e00d11b337c8eadf56054,SKIP Bug <*>: socket<*> fails on <*>6 server sockets [<*>] reason: test relies <*>'s error code for <*>,1
155f5e99d2477fd1fe73fc74bd528e01,SKIP Test if socket binds on <*> [<*>] reason: .. Not valid for non Windows,1
7f97671c1e42bdaa483bff05d8d8c786,SKIP Test parameter handling in socket<*> [<*>] reason: .. Not valid for non Windows,2
93ee567c367938ba916b3bda942d4fc2,SKIP socket_import_stream: effects of closing [<*>] reason: Not Valid for Linux,1
1a216a61d828e028d2a6759eb0ed22a7,SKIP socket_export_stream: effects of closing [<*>] reason: Not Valid for Linux,1
dfb3faa2aeb07e6be958e61401bff3b6,"SKIP Test if socket<*> works, option:<*>ODEVICE [<*>] reason: <*>ODEVICE requires root permissions.",1
e58c185c84309de8b27cac4860474929,SKIP bool socket<*>down ( resource <*> [<*> int <*> ] ) ; [<*>] reason: windows only test,1
cbcdac5d03b8ab9ed71ae7fc19b5f94f,SKIP bool socket<*>down ( resource <*> [<*> int <*> ] ) ; [<*>] reason: online test,1
17977b53fc8fc301fcf316d089c0899e,"SKIP Winsock export/import socket, basic test [<*>] reason: <*> Windows only test",1
b56bd870ba31be06ca77952275a9979c,"SKIP int socket<*> ( <*> , string <*> , int <*> int <*> ); [<*>] reason: online test",1
d54ecb8f37a40f5a3ef037aa0274c84a,SKIP Test if socket<*> receives data sent by socket<*> via <*>6 UDP (<*>) [<*>] reason: only for Windows,1
11bb90dc00d0ac9074ed68fae60d6b77,SKIP SPL: Problem with casting to string (no glob version) [<*>] reason: <*> defined,1
da1ab721f8f53cbe5c719e06ec4ce5a9,SKIP Bug <*> and relative PHP functions aren't using <*> API [<*>] reason: 32-bit only,1
e117743d82fb1071dd524409c4b5d7b4,SKIP Bug <*> may fail to DELETE [<*>] reason: <*> exhibit erroneous behavior,1
2104108c76d96db0fe8d51e7aa19224f,SKIP SQL<*>prepare number of rows [<*>] reason: <*> method does not exist,1
5832b0725903f797dcca701ae5afacd5,SKIP <*> error test [<*>] reason: windows only test,1
8527c9310f73b00561a00c1d0ae07fec,SKIP SQL<*> defensive mode in<*> setting [<*>] reason: : <*> library version < <*>: no support for defensive mode,1
5d7a965e3c5ea18913a7214bbbc78c00,"SKIP <*> expanded test [<*>] reason: SQLite < <*> installed, requires SQL<*> >= <*>",1
3fe51bdfbe7c36198a85bc035e10a069,SKIP Test <*> function (variation <*>) [<*>] reason: this test is for <*> platform only,5
982df740eeba450b83920ec0c12bec71,SKIP Test <*> function (variation) [<*>] reason: this test is for <*> platform only,1
5297bb4be85d5ecc2daec51e9edefc17,SKIP Bug <*> (<*> always returns 0) (<*>) [<*>] reason: this test is for <*> platform only,1
36830272d8da03cdc57e9cf43069c6a0,SKIP Bug <*> (<*> overflow handling for large numbers on <*> machines) [<*>] reason: this test is for <*> platform only,1
bdb0370bf235eb7cfe10f6df45b90133,SKIP Test <*> function [<*>] reason: this test is for <*> platform only,3
e3b57cee58bd0e864efc01445b1b6133,SKIP Test <*> function : usage variations - different numeric types [<*>] reason: this test is for <*> platform only,1
adc38d9d2e1f5aa7ec99ebbb1fc0b004,SKIP Sort with S<*>_LOC<*>_STRING [<*>] reason: <*> failed,1
6418914a1a88acb62c4f148285f10cbd,SKIP Test <*> function (vari<*>) [<*>] reason: this test is for <*> platform only,1
aa642e966b1ccbf5a610478ef5266b6b,SKIP Test <*> function : usage variations - numeric values [<*>] reason: this test is for <*> platform only,1
cc97816ae44323c9f3b5fee002b7aa3b,SKIP Test <*> function : basic functionality [<*>] reason: Valid only on Windows,7
004467315f7e086cc725d632f642e76c,SKIP Test <*> function : usage variations - open a directory twice [<*>] reason: Valid only on Windows,1
67acf9aa837405324799a1dfdbbf01fd,SKIP Bug <*> fails on very long argument<*> [<*>] reason: Valid only on Windows,1
d92c962e50861c1b6d50e2f701cd4d3f,SKIP Bug <*> returns garbage for UTF-8 paths,1
85b9234da56759a8a9326f713e3704a9,File type functions [<*>] reason: only for Windows,1
30ac79a440a2ec114a8dea3b3c8f010b,SKIP Test <*> function : usage variations - different relative paths [<*>] reason: Valid only on Windows,2
9044916064167232461b980e3af23dca,SKIP Test <*> function : error conditions - Non-existent directory [<*>] reason: Valid only on Windows,1
a98ceee15dd17ced19a04d07900d9be0,SKIP Test <*> function : usage variations - relative paths [<*>] reason: Valid only on Windows,1
8cf2b6abac9b70da7cf2a69a5296091b,SKIP Test <*> function : usage variations - Different wildcards [<*>] reason: Valid only on Windows,1
e909b1a110bdd3214dae9c52e5eb523f,SKIP Test <*> function : usage variations - close directory handle twice [<*>] reason: Valid only on Windows,1
07e92651fb4b8f8001b4b1f62536beda,SKIP Test <*> function : usage variations - empty directories [<*>] reason: Valid only on Windows,1
d9509eeb38ecdf4445914fef4cfd71b9,SKIP Bug <*> Filename got limited to <*> on <*> when scan directory [<*>] reason: Valid only on Windows,1
5bea4b6c2ecbdae3b9adf894b4ee74e2,SKIP Test <*> function : usage variations - sub-directories [<*>] reason: Valid only on Windows,1
5dcdd1fe2e33651cf5f78a73533f3ecf,SKIP Test <*> function : usage variations - different file names [<*>] reason: Valid only on Windows,2
42ac72a223d25d162bdc414cd805d16a,SKIP Test <*> function : usage variations - operate on previously opened directory [<*>] reason: Valid only on Windows,2
36375a90f1d3bf794cadc45def80072b,SKIP Test re<*> function : basic functionality [<*>] reason: Valid only on Windows,1
ff615a6df2251841e7889a918bed7f54,SKIP Test re<*> function : usage variations - operate on a closed directory [<*>] reason: Valid only on Windows,1
a5ecbfbfd5262e4139fc871cb02023f6,SKIP Test <*> function : usage variations - different sorting constants [<*>] reason: Valid only on Windows,1
314b84952d43c6fad03dee2376c3f352,"SKIP Test <*> and <*> functions - usage variations - ""<*>"" mode [<*>] reason: Run only on Windows",3
5dfdaa60e0277065c06b51e6f1df8654,SKIP Test <*> function : usage variations - different ints as <*> arg [<*>] reason: Valid only on Windows,1
4203fab64da33b5ea879e5643d1b1bbe,"SKIP Test <*> and <*> functions - usage variations - ""at"" mode [<*>] reason: Run only on Windows",1
6937e9c4f6ceaeb8a2b3de8df8416a56,SKIP Test that the Directory extension constants are correctly defined<*> [<*>] reason: <*> only for Windows,1
52c0d5aaac14e9e04d226304ee249dcd,SKIP File type functions [<*>] reason: only for Windows,2
771f8e68f1629f835eb9f795d2a3db45,SKIP basename [<*>] reason: Windows only basename tests,1
0b07e42bdb402e062f77a13325f6dd9a,SKIP basename() basic functionality [<*>] reason: Windows only basename tests,1
c1c2330ec54dd5204341312f326552e1,SKIP basename bug <*> [<*>] reason: Windows only basename tests,1
e5b57662de3aa53218110e383af32b27,SKIP basename bug <*> check drive traversing and <*>S streams [<*>] reason: Windows only basename tests,1
60920f82d51b58bef1b044ca87511d89,SKIP <*> with various inputs [<*>] reason: Windows only basename tests,1
0683a4d681fa01d273b6b74222cbc922,SKIP Testing <*> with various values for the suffix parameter [<*>] reason: Windows only basename tests,1
4fb5bf681d5402767b7c11dcc507c029,SKIP Test <*> & <*> functions : usage variation [<*>] reason: Windows-only test,1
3173c9678a6035fe76a352b950e7e715,SKIP Bug <*> (<*> bypass via glob()) <*> [<*>] reason: only for Windows,1
3b676420c105bf8fffbe9f28932a19ef,SKIP bug <*> (Separate STDOUT and STDERR in exec functions) [<*>] reason: windows only test,4
2231eef3aca3311d816f207f5cfcc04f,SKIP Bug <*> test registry virtualization disabled [<*>] reason: only for Windows,1
28921dcd5d5085f2b7c8543433aad78f,SKIP bug <*> (<*> does not resolve windows <*>links or jun<*>) [<*>] reason: windows only test,1
3330f1d14c22bd25b59bc90f65d8f1f2,SKIP Test <*> & <*> functions : usage variation [<*>] reason: <*> only for Windows,1
ff0ffb9a0a3ffb51bafa27f23bff5c97,SKIP <*> with P<*> closes incorrect file descriptor [<*>] reason: P<*> pseudo terminals are not supported,1
e5cfdcdbb9752469fb85e88ebfb96396,SKIP Bug <*> fails to run scripts relative to drive root [<*>] reason: windows only test,1
7cce0ad6bc16830dfc32033c873c1f68,SKIP Bug <*> Unintialized <*> in stat functions [<*>] reason: windows only test,1
4082bdd72a7561150b3e1bfd4e82826a,SKIP <*> basic functionality [<*>] reason: Windows only <*>mod test,1
8ed81ef77307de36fc93a0544dd4b302,SKIP <*> basic functionality [<*>] reason: Windows only chmod test,1
6648759e98f090236eb022aff9de9fe2,SKIP <*> with various paths [<*>] reason: Windows only <*>mod test,2
f81fc423ac0cf5cfc2577c9ea058b3c8,SKIP <*> [<*>] reason: for root only,1
fe0853b5012d8534e2b14e5353b23f31,SKIP Test copy<*> function: usage variations - dir as source [<*>] reason: Run only on Windows,1
632f8d8099887a6df2ba71783e818108,SKIP Test copy<*> function: usage variations - copy data file across <*> [<*>] reason: Run only on Windows,1
dded41482f60a53e80c8be385d5bbdfe,SKIP Test copy<*> function: usage variations - destination file names(special chars) [<*>] reason: only run on Windows,2
811088275acf2a8995e3aff8259cb1e5,SKIP Test copy<*> function: usage variations - destination file names(white spaces) [<*>] reason: only run on Windows,1
117f0b55944a29bcfcea74924d58234a,SKIP Test copy<*> function: usage variations - destination file names(case sensitive) [<*>] reason: only run on Windows,1
5dcd13fe4b50b600ec761994ba75693d,SKIP Test copy<*> function: usage variations - copy empty file across <*> [<*>] reason: Only run on Windows,1
4cfb686675d512e127234b237ca9d8f5,SKIP Test <*> function : basic functionality [<*>] reason: Only valid for Windows,1
923de2c70267ea5a5cbae1a2304bda20,SKIP Test <*> function : regression with path normalization [<*>] reason: Only valid for Windows,1
0085033aea24e987a6819d582ee17a05,SKIP Test <*> and its alias <*> functions : basic functionality [<*>] reason: inaccurate on <*>,1
830697c9080d24752459d78e11db0408,SKIP Test <*> and its alias <*> functions : error conditions [<*>] reason: Valid only for Windows,1
afc7ca9454d9c3cd6e6bf09694eb8d4e,SKIP Test <*> function : error conditions [<*>] reason: Valid only for Windows,1
32bd6b1a6fa2f73e14ff7683647ccd57,SKIP Test <*> function: usage variations - files in different modes [<*>] reason: <*> only for Windows,2
7d2af46ece0660e87cc78214ded32daa,SKIP Test <*> function : usage variations - seek n read [<*>] reason: only valid for Windows,2
aa1227714e5664df8c57fb6d6eb5b5e8,SKIP Test <*> function : usage variations - read when file pointer at EOF [<*>] reason: only valid for Windows,1
de283eec8785001b78efd11b770882cc,SKIP Test <*> function : variation - various absolute and relative paths [<*>] reason: Only run on Windows,5
abbd3b0f81768dca4130a7d2daf11da7,SKIP Test <*> function : variation - obscure filenames [<*>] reason: Valid only on Windows,1
260a3a465e5ac92fd9cd740e27c1d670,SKIP Test <*> function : usage variation - various absolute and relative paths [<*>] reason: Only run on Windows,1
fb69fa806e2bc26dc9643010ae06af47,SKIP Test <*> function : usage variation - obscure filenames [<*>] reason: Only run on Windows,1
