,LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate
1062,1063,125920,gige7,gige,temperature,1111792040,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1063,1064,125729,gige5,gige,temperature,1111693818,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1064,1065,125532,gige5,gige,temperature,1111613118,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1065,1066,124948,gige2,gige,temperature,1111488013,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1066,1067,124947,gige2,gige,temperature,1111487713,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1067,1068,124701,gige1,gige,temperature,1111438759,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1068,1069,124625,gige5,gige,temperature,1111413911,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1069,1070,141025,node-113,node,temperature,1112395021,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1070,1071,140533,gige5,gige,temperature,1112280080,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1071,1072,139872,node-93,node,temperature,1112115481,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1072,1073,138597,gige6,gige,temperature,1111943595,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1073,1074,138555,gige6,gige,temperature,1111928595,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1074,1075,147904,gige6,gige,temperature,1112888964,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1075,1076,147779,gige7,gige,temperature,1112816360,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1076,1077,147517,node-70,node,temperature,1112734890,1,ambient=32,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1077,1078,147327,gige5,gige,temperature,1112704897,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1078,1079,147280,node-238,node,temperature,1112688811,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1079,1080,147279,gige3,gige,temperature,1112688738,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1080,1081,146876,gige5,gige,temperature,1112544988,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1081,1082,159193,gige6,gige,temperature,1113645796,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1082,1083,155760,gige5,gige,temperature,1113610268,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1083,1084,155652,gige7,gige,temperature,1113559395,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1084,1085,155643,gige7,gige,temperature,1113554594,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1085,1086,155613,gige4,gige,temperature,1113543556,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1086,1087,155522,gige5,gige,temperature,1113509172,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1087,1088,155332,gige5,gige,temperature,1113456065,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1088,1089,155294,gige7,gige,temperature,1113442992,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1089,1090,155289,node-139,node,temperature,1113441604,1,ambient=34,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1090,1091,154200,gige2,gige,temperature,1113298318,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1091,1092,153760,node-236,node,temperature,1113250590,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1092,1093,153488,gige6,gige,temperature,1113144874,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1093,1094,153474,gige4,gige,temperature,1113137369,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1094,1095,166381,node-215,node,temperature,1114096282,1,ambient=23,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1095,1096,169704,gige4,gige,temperature,1114120157,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1096,1097,176320,gige7,gige,temperature,1114274309,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1097,1098,183966,gige6,gige,temperature,1114918724,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1098,1099,179416,node-244,node,temperature,1114763670,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1099,1100,179410,gige4,gige,temperature,1114762773,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1100,1101,178946,node-114,node,temperature,1114669020,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1101,1102,178846,node-241,node,temperature,1114642410,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1102,1103,177386,gige6,gige,temperature,1114545212,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1103,1104,177118,node-243,node,temperature,1114465230,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1104,1105,189804,node-240,node,temperature,1115511240,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1105,1106,185349,node-86,node,temperature,1115269410,1,ambient=24,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1106,1107,185020,gige4,gige,temperature,1115247878,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1107,1108,190782,node-255,node,temperature,1116036905,1,ambient=34,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1108,1109,190669,node-166,node,temperature,1116014551,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1109,1110,190500,gige7,gige,temperature,1115931540,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1110,1111,190419,gige5,gige,temperature,1115894507,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1111,1112,205135,node-67,node,temperature,1116531298,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1112,1113,207216,node-80,node,temperature,1116538204,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1113,1114,207240,node-189,node,temperature,1116538205,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1114,1115,207254,node-54,node,temperature,1116538205,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1115,1116,207333,node-198,node,temperature,1116539762,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1116,1117,207349,node-55,node,temperature,1116539787,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1117,1118,209931,node-176,node,temperature,1116601733,1,ambient=32,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1118,1119,210653,node-223,node,temperature,1116602075,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1119,1120,213496,node-75,node,temperature,1116612015,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1120,1121,217083,gige7,gige,temperature,1116640501,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1121,1122,217146,gige7,gige,temperature,1116685205,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1122,1123,218807,gige6,gige,temperature,1117170619,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1123,1124,218381,gige7,gige,temperature,1117120516,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1124,1125,218172,gige7,gige,temperature,1117044015,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1125,1126,217921,gige7,gige,temperature,1116963312,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1126,1127,217384,gige6,gige,temperature,1116789307,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1127,1128,217344,gige6,gige,temperature,1116771007,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1128,1129,231230,gige4,gige,temperature,1117581672,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1129,1130,230781,gige7,gige,temperature,1117520719,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1130,1131,230496,gige6,gige,temperature,1117489521,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1131,1132,241069,gige4,gige,temperature,1118461882,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1132,1133,241019,gige6,gige,temperature,1118436040,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1133,1134,240873,gige7,gige,temperature,1118360437,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1134,1135,240782,gige6,gige,temperature,1118295037,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1135,1136,240702,gige6,gige,temperature,1118280037,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1136,1137,240641,gige7,gige,temperature,1118270735,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1137,1138,240511,gige6,gige,temperature,1118186737,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1138,1139,240399,gige7,gige,temperature,1118112635,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1139,1140,257180,gige6,gige,temperature,1119070315,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1140,1141,262646,gige4,gige,temperature,1119093476,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1141,1142,272910,gige3,gige,temperature,1119744967,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1142,1143,272853,gige7,gige,temperature,1119710825,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1143,1144,269486,gige7,gige,temperature,1119658625,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1144,1145,269014,gige7,gige,temperature,1119541023,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1145,1146,281216,gige3,gige,temperature,1120354574,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1146,1147,281126,gige3,gige,temperature,1120304472,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1147,1148,277688,gige7,gige,temperature,1120225336,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1148,1149,277575,gige7,gige,temperature,1120164132,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1149,1150,277041,gige3,gige,temperature,1119985870,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1150,1151,277038,gige4,gige,temperature,1119984490,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1151,1152,276977,node-212,node,temperature,1119972360,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1152,1153,276947,gige6,gige,temperature,1119966728,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1153,1154,276921,gige6,gige,temperature,1119953528,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1154,1155,276353,gige3,gige,temperature,1119836470,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1155,1156,285669,node-120,node,temperature,1120882920,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1156,1157,285349,node-95,node,temperature,1120807232,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1157,1158,285294,node-95,node,temperature,1120784281,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1158,1159,285232,node-90,node,temperature,1120765771,1,ambient=36,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1159,1160,284710,node-161,node,temperature,1120680847,1,ambient=36,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1160,1161,284566,node-116,node,temperature,1120659780,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1161,1162,284160,gige7,gige,temperature,1120556837,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1162,1163,290254,gige7,gige,temperature,1121400147,1,critical,7e85bcb66fb9a809d5ab4f62a8b8bea8,critical
1163,1164,290139,node-159,node,temperature,1121375430,1,ambient=35,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1164,1165,289970,gige6,gige,temperature,1121318857,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1165,1166,289193,gige3,gige,temperature,1121126193,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1166,1167,289181,node-218,node,temperature,1121124240,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1167,1168,288975,gige6,gige,temperature,1121048549,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1168,1169,288882,gige6,gige,temperature,1121010147,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1169,1170,307487,gige4,gige,temperature,1122195175,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1170,1171,318114,gige4,gige,temperature,1122807481,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1171,1172,317892,gige4,gige,temperature,1122755580,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1172,1173,314014,node-228,node,temperature,1122565110,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1173,1174,313879,gige6,gige,temperature,1122529625,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1174,1175,313753,gige7,gige,temperature,1122502623,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1175,1176,313234,node-133,node,temperature,1122335162,1,ambient=34,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1176,1177,313169,node-176,node,temperature,1122334380,1,ambient=35,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1177,1178,312853,node-12,node,temperature,1122319890,1,ambient=36,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1178,1179,312821,node-23,node,temperature,1122317820,1,ambient=35,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1179,1180,312505,gige7,gige,temperature,1122289618,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1180,1181,323620,gige3,gige,temperature,1123303567,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1181,1182,323469,gige7,gige,temperature,1123268232,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1182,1183,322167,gige7,gige,temperature,1123098731,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1183,1184,322105,gige4,gige,temperature,1123054982,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1184,1185,322072,gige6,gige,temperature,1123032131,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1185,1186,321663,node-109,node,temperature,1122928071,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1186,1187,321485,gige4,gige,temperature,1122862981,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1187,1188,41,node-23,node,temperature,1123705518,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1188,1189,98,node-206,node,temperature,1123705544,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1189,1190,160,node-222,node,temperature,1123706820,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1190,1191,557,node-158,node,temperature,1123708507,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1191,1192,1091,gige3,gige,temperature,1123712436,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1192,1193,1574,gige6,gige,temperature,1123832800,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1193,1194,1674,gige7,gige,temperature,1123867002,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1194,1195,1755,gige7,gige,temperature,1123896401,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1195,1196,15077,gige7,gige,temperature,1124455610,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1196,1197,15135,gige4,gige,temperature,1124477566,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1197,1198,26607,gige7,gige,temperature,1124991417,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1198,1199,26553,gige7,gige,temperature,1124967716,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1199,1200,26385,gige3,gige,temperature,1124924165,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1200,1201,26334,gige3,gige,temperature,1124895065,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1201,1202,26225,gige6,gige,temperature,1124857316,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1202,1203,24723,gige6,gige,temperature,1124654213,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1203,1204,37279,gige3,gige,temperature,1125743188,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1204,1205,35410,gige7,gige,temperature,1125678723,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1205,1206,32680,node-196,node,temperature,1125447841,1,ambient=24,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1206,1207,32520,gige7,gige,temperature,1125430919,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1207,1208,32503,node-226,node,temperature,1125430560,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1208,1209,32496,node-242,node,temperature,1125430411,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1209,1210,32407,node-80,node,temperature,1125423420,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1210,1211,32328,node-166,node,temperature,1125421620,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1211,1212,47196,gige7,gige,temperature,1126281735,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1212,1213,46807,gige4,gige,temperature,1126181283,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1213,1214,45833,gige6,gige,temperature,1126060332,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1214,1215,39641,gige6,gige,temperature,1125893831,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1215,1216,39375,gige3,gige,temperature,1125876685,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1216,1217,47306,gige6,gige,temperature,1126315336,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1217,1218,47324,node-46,node,temperature,1126319850,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1218,1219,47351,gige3,gige,temperature,1126332995,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1219,1220,48285,node-246,node,temperature,1126363680,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1220,1221,48313,node-121,node,temperature,1126366020,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1221,1222,59663,gige4,gige,temperature,1126835843,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1222,1223,66528,gige6,gige,temperature,1126992985,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1223,1224,74681,gige4,gige,temperature,1127529154,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1224,1225,74599,gige4,gige,temperature,1127513254,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1225,1226,74503,node-165,node,temperature,1127509530,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1226,1227,74471,node-28,node,temperature,1127507370,1,ambient=32,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1227,1228,74327,gige7,gige,temperature,1127466391,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1228,1229,73580,node-149,node,temperature,1127289450,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1229,1230,73035,gige6,gige,temperature,1127171787,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1230,1231,80742,node-212,node,temperature,1127580150,1,ambient=24,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1231,1232,91359,node-117,node,temperature,1128146611,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1232,1233,91307,gige3,gige,temperature,1128140438,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1233,1234,91099,node-239,node,temperature,1128121110,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1234,1235,90766,node-154,node,temperature,1128090030,1,ambient=34,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1235,1236,90706,node-227,node,temperature,1128087510,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1236,1237,90571,node-240,node,temperature,1128071251,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1237,1238,90446,node-227,node,temperature,1128058591,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1238,1239,90309,node-227,node,temperature,1128043770,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1239,1240,90256,node-227,node,temperature,1128036930,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1240,1241,89726,node-237,node,temperature,1127970240,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1241,1242,88896,node-112,node,temperature,1127858430,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1242,1243,88524,gige7,gige,temperature,1127805997,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1243,1244,88301,node-31,node,temperature,1127779980,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1244,1245,87994,node-14,node,temperature,1127746890,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1245,1246,87957,gige4,gige,temperature,1127740956,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1246,1247,87888,gige3,gige,temperature,1127731836,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1247,1248,98691,node-238,node,temperature,1128232080,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1248,1249,98807,node-67,node,temperature,1128237243,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1249,1250,112690,gige6,gige,temperature,1128819714,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1250,1251,112636,gige3,gige,temperature,1128807948,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1251,1252,108135,node-234,node,temperature,1128750244,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1252,1253,108039,node-245,node,temperature,1128731340,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1253,1254,107885,node-139,node,temperature,1128717151,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1254,1255,107355,node-243,node,temperature,1128677790,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1255,1256,107123,gige4,gige,temperature,1128638866,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1256,1257,106908,node-234,node,temperature,1128605040,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1257,1258,106121,gige4,gige,temperature,1128486765,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1258,1259,106107,node-110,node,temperature,1128485251,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1259,1260,105925,gige4,gige,temperature,1128444765,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1260,1261,105589,node-231,node,temperature,1128355020,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1261,1262,105329,node-229,node,temperature,1128323820,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1262,1263,105277,gige3,gige,temperature,1128317445,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1263,1264,105218,node-246,node,temperature,1128307170,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1264,1265,105201,gige3,gige,temperature,1128304844,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1265,1266,105166,gige7,gige,temperature,1128298902,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1266,1267,105013,gige7,gige,temperature,1128273402,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1267,1268,124392,node-227,node,temperature,1129414680,1,ambient=25,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1268,1269,124249,gige7,gige,temperature,1129373817,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1269,1270,122478,gige7,gige,temperature,1129368717,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1270,1271,121756,node-233,node,temperature,1129356780,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1271,1272,121634,node-88,node,temperature,1129326780,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1272,1273,120755,node-233,node,temperature,1129305602,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1273,1274,120039,gige6,gige,temperature,1129263419,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1274,1275,119973,node-105,node,temperature,1129243651,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1275,1276,118999,node-48,node,temperature,1129152541,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1276,1277,118614,node-247,node,temperature,1129131870,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1277,1278,118574,gige3,gige,temperature,1129121155,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1278,1279,118491,node-227,node,temperature,1129105830,1,ambient=28,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1279,1280,118358,gige3,gige,temperature,1129078855,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1280,1281,117682,gige6,gige,temperature,1128949016,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1281,1282,117530,node-104,node,temperature,1128922170,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1282,1283,148089,gige3,gige,temperature,1129897264,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1283,1284,147747,gige7,gige,temperature,1129829823,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1284,1285,163574,node-113,node,temperature,1130664241,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1285,1286,163424,node-241,node,temperature,1130652991,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1286,1287,163206,gige3,gige,temperature,1130632279,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1287,1288,162000,node-115,node,temperature,1130582460,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1288,1289,160223,node-113,node,temperature,1130569170,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1289,1290,159900,node-237,node,temperature,1130535210,1,ambient=24,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1290,1291,159023,gige7,gige,temperature,1130469428,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1291,1292,158572,node-231,node,temperature,1130390160,1,ambient=26,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1292,1293,156104,node-109,node,temperature,1130358332,1,ambient=31,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1293,1294,155335,gige7,gige,temperature,1130287327,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1294,1295,155242,gige6,gige,temperature,1130271428,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1295,1296,154670,node-243,node,temperature,1130177820,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1296,1297,154630,node-115,node,temperature,1130172270,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1297,1298,154424,gige3,gige,temperature,1130137268,1,warning,7b83d3f08fa392b79e3f553b585971cd,warning
1298,1299,154188,node-113,node,temperature,1130090640,1,ambient=27,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1299,1300,154068,gige7,gige,temperature,1130069824,1,normal,fea087517c26fadd409bd4b9dc642555,normal
1300,1301,176845,node-16,node,temperature,1131226925,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1301,1302,163677,node-237,node,temperature,1130673420,1,ambient=30,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1302,1303,173985,node-130,node,temperature,1131220932,1,ambient=29,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
1303,1304,170998,node-78,node,temperature,1131216252,1,ambient=33,28a9ef59f988f7d1fec3a181ea487617,ambient=<*>
