,LineId,Time,Component,Pid,Content,EventId,EventTemplate
1043,1044,20171223-22:37:0:122,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1044,1045,20171223-22:37:14:939,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1045,1046,20171223-22:37:14:951,Step_LSC,30002312,onExtend:1514039834000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1046,1047,20171223-22:37:15:240,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270935,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1047,1048,20171223-22:37:15:240,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039760000##7189##549659##8661##16256##28479559,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1048,1049,20171223-22:37:15:249,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1049,1050,20171223-22:37:15:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1050,1051,20171223-22:37:37:466,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,b891c816a5fbff7beb6e996fb0fc3a10,onReceive action: android.intent.action.SCREEN_OFF
1051,1052,20171223-22:38:31:368,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1052,1053,20171223-22:39:25:260,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1053,1054,20171223-22:39:25:264,Step_LSC,30002312,onExtend:1514039857000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1054,1055,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039917000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1055,1056,20171223-22:39:25:265,Step_LSC,30002312,onExtend:1514039977000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1056,1057,20171223-22:39:25:300,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,b080c3388362eb6d362d34a0ec0cfd87,onReceive action: android.intent.action.SCREEN_ON
1057,1058,20171223-22:39:25:301,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75cb9999e68d33ec6af1e71542,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1058,1059,20171223-22:39:25:301,Step_StandStepCounter,30002312,flush sensor data,b8f897f886cdc4486346681abd7eb530,flush sensor data
1059,1060,20171223-22:39:25:301,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039760000##7189##549659##8661##16256##28479559,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1060,1061,20171223-22:39:25:302,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609620,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1061,1062,20171223-22:39:25:306,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1062,1063,20171223-22:39:25:310,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1063,1064,20171223-22:39:25:313,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1064,1065,20171223-22:39:25:314,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
1065,1066,20171223-22:39:25:402,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1066,1067,20171223-22:39:25:406,Step_LSC,30002312,onExtend:1514039965000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1067,1068,20171223-22:39:25:406,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039977000",b072e13136829a824395de087a7d0928,"timeStamp back,extendReportTimeStamp=<*>"
1068,1069,20171223-22:39:25:446,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1069,1070,20171223-22:39:25:614,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609620,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1070,1071,20171223-22:39:25:614,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039880000##7189##549659##8661##16256##28609933,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1071,1072,20171223-22:39:25:625,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1072,1073,20171223-22:39:25:628,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1073,1074,20171223-22:40:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1074,1075,20171223-22:41:0:151,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1075,1076,20171223-22:42:0:137,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1076,1077,20171223-22:43:0:96,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1077,1078,20171223-22:44:0:47,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1078,1079,20171223-22:45:0:94,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1079,1080,20171223-22:45:48:956,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1080,1081,20171223-22:45:48:970,Step_LSC,30002312,onExtend:1514040348000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1081,1082,20171223-22:45:49:258,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039880000##7189##549659##8661##16256##28609933,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1082,1083,20171223-22:45:49:259,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28993578,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1083,1084,20171223-22:45:49:273,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1084,1085,20171223-22:45:49:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1085,1086,20171223-22:45:54:954,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1086,1087,20171223-22:45:54:974,Step_LSC,30002312,onExtend:1514040354000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1087,1088,20171223-22:45:55:256,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28993578,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1088,1089,20171223-22:45:55:257,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040240000##7189##549659##8661##16256##28999575,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1089,1090,20171223-22:45:55:268,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1090,1091,20171223-22:45:55:272,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1091,1092,20171223-22:46:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1092,1093,20171223-22:47:0:157,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1093,1094,20171223-22:48:0:132,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1094,1095,20171223-22:49:0:139,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1095,1096,20171223-22:50:0:142,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1096,1097,20171223-22:51:0:128,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1097,1098,20171223-22:51:2:965,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1098,1099,20171223-22:51:2:978,Step_LSC,30002312,onExtend:1514040662000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1099,1100,20171223-22:51:3:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040240000##7189##549659##8661##16256##28999575,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1100,1101,20171223-22:51:3:266,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29307585,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1101,1102,20171223-22:51:3:275,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1102,1103,20171223-22:51:3:278,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1103,1104,20171223-22:51:24:638,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,b891c816a5fbff7beb6e996fb0fc3a10,onReceive action: android.intent.action.SCREEN_OFF
1104,1105,20171223-22:51:37:252,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1105,1106,20171223-22:51:37:260,Step_LSC,30002312,onExtend:1514040697000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1106,1107,20171223-22:51:37:290,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,b080c3388362eb6d362d34a0ec0cfd87,onReceive action: android.intent.action.SCREEN_ON
1107,1108,20171223-22:51:37:292,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75cb9999e68d33ec6af1e71542,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1108,1109,20171223-22:51:37:292,Step_StandStepCounter,30002312,flush sensor data,b8f897f886cdc4486346681abd7eb530,flush sensor data
1109,1110,20171223-22:51:37:292,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29307585,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1110,1111,20171223-22:51:37:293,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341612,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1111,1112,20171223-22:51:37:295,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1112,1113,20171223-22:51:37:302,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1113,1114,20171223-22:51:37:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1114,1115,20171223-22:51:37:307,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
1115,1116,20171223-22:51:37:393,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1116,1117,20171223-22:51:37:394,Step_LSC,30002312,onExtend:1514040697000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1117,1118,20171223-22:51:37:608,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341612,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1118,1119,20171223-22:51:37:608,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29341927,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1119,1120,20171223-22:51:37:615,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1120,1121,20171223-22:51:37:618,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1121,1122,20171223-22:51:40:331,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1122,1123,20171223-22:51:40:340,Step_LSC,30002312,onExtend:1514040700000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1123,1124,20171223-22:51:40:632,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29341927,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1124,1125,20171223-22:51:40:632,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29344951,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1125,1126,20171223-22:51:40:641,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1126,1127,20171223-22:51:40:644,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1127,1128,20171223-22:51:48:980,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1128,1129,20171223-22:51:48:993,Step_LSC,30002312,onExtend:1514040708000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1129,1130,20171223-22:51:49:282,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29344951,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1130,1131,20171223-22:51:49:283,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040600000##7189##549659##8661##16256##29353602,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1131,1132,20171223-22:51:49:298,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1132,1133,20171223-22:51:49:315,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1133,1134,20171223-22:52:0:146,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1134,1135,20171223-22:52:8:790,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,b891c816a5fbff7beb6e996fb0fc3a10,onReceive action: android.intent.action.SCREEN_OFF
1135,1136,20171223-22:52:45:412,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1136,1137,20171223-22:52:45:415,Step_LSC,30002312,onExtend:1514040766000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1137,1138,20171223-22:52:45:485,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,b080c3388362eb6d362d34a0ec0cfd87,onReceive action: android.intent.action.SCREEN_ON
1138,1139,20171223-22:52:45:486,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75cb9999e68d33ec6af1e71542,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1139,1140,20171223-22:52:45:486,Step_StandStepCounter,30002312,flush sensor data,b8f897f886cdc4486346681abd7eb530,flush sensor data
1140,1141,20171223-22:52:45:487,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040600000##7189##549659##8661##16256##29353602,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1141,1142,20171223-22:52:45:487,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29409806,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1142,1143,20171223-22:52:45:487,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1143,1144,20171223-22:52:45:494,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1144,1145,20171223-22:52:45:497,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1145,1146,20171223-22:52:45:498,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
1146,1147,20171223-22:52:45:587,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1147,1148,20171223-22:52:45:588,Step_LSC,30002312,onExtend:1514040766000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1148,1149,20171223-22:52:45:800,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29409806,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1149,1150,20171223-22:52:45:802,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410120,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1150,1151,20171223-22:52:45:810,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1151,1152,20171223-22:52:45:813,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1152,1153,20171223-22:52:45:985,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1153,1154,20171223-22:52:45:987,Step_LSC,30002312,onExtend:1514040766000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1154,1155,20171223-22:52:46:286,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410120,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1155,1156,20171223-22:52:46:287,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29410605,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1156,1157,20171223-22:52:46:296,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1157,1158,20171223-22:52:46:301,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1158,1159,20171223-22:52:51:987,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1159,1160,20171223-22:52:51:993,Step_LSC,30002312,onExtend:1514040772000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1160,1161,20171223-22:52:52:287,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29410605,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1161,1162,20171223-22:52:52:288,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040660000##7189##549659##8661##16256##29416607,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1162,1163,20171223-22:52:52:301,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1163,1164,20171223-22:52:52:306,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1164,1165,20171223-22:52:55:718,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,b891c816a5fbff7beb6e996fb0fc3a10,onReceive action: android.intent.action.SCREEN_OFF
1165,1166,20171223-22:53:1:177,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1166,1167,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040776000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1167,1168,20171223-22:53:1:185,Step_LSC,30002312,onExtend:1514040836000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1168,1169,20171223-22:53:1:211,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,b080c3388362eb6d362d34a0ec0cfd87,onReceive action: android.intent.action.SCREEN_ON
1169,1170,20171223-22:53:1:213,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75cb9999e68d33ec6af1e71542,processHandleBroadcastAction action:android.intent.action.SCREEN_ON
1170,1171,20171223-22:53:1:213,Step_StandStepCounter,30002312,flush sensor data,b8f897f886cdc4486346681abd7eb530,flush sensor data
1171,1172,20171223-22:53:1:214,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040660000##7189##549659##8661##16256##29416607,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1172,1173,20171223-22:53:1:215,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425533,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1173,1174,20171223-22:53:1:218,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1174,1175,20171223-22:53:1:219,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1175,1176,20171223-22:53:1:226,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1176,1177,20171223-22:53:1:227,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,f7985a60694bb8162531d2b6945ab7ea,REPORT : <*>
1177,1178,20171223-22:53:1:315,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1178,1179,20171223-22:53:1:320,Step_LSC,30002312,onExtend:1514040781000 0 0 0,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
1179,1180,20171223-22:53:1:320,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514040836000",b072e13136829a824395de087a7d0928,"timeStamp back,extendReportTimeStamp=<*>"
1180,1181,20171223-22:53:1:325,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f3402e509df14fa3a56401f164d,processHandleBroadcastAction action:android.intent.action.TIME_TICK
1181,1182,20171223-22:53:1:528,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29425533,0da1d5d7df64c0578b27d7aa5ed35d16,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>
1182,1183,20171223-22:53:1:529,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29425847,e3a0630a49aa3c443d1ee8485cccc3c0,setTodayTotalDetailSteps=<*>
1183,1184,20171223-22:53:1:539,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,ec91e8ec34a6a7f946d442115b86423a,calculateCaloriesWithCache totalCalories=<*>
1184,1185,20171223-22:53:1:544,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,213c973d4b6effcf64752e188131f027,calculateAltitudeWithCache totalAltitude=<*>
1185,1186,20171223-22:53:6:996,Step_LSC,30002312,onStandStepChanged 3761,93067dc44318c97db7b8767da9e69a1d,onStandStepChanged <*>
1186,1187,20171223-22:53:7:6,Step_LSC,30002312,onExtend:1514040786000 0 0 5,3a0c88e1787d851b2f3b297d1bd6b54e,onExtend:<*>
