,LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
1061,1062,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1062,1063,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1063,1064,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1064,1065,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1065,1066,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1066,1067,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1067,1068,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1068,1069,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1069,1070,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1070,1071,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1071,1072,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1072,1073,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1073,1074,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1074,1075,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1075,1076,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1076,1077,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1077,1078,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1078,1079,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1079,1080,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1080,1081,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1081,1082,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1082,1083,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1083,1084,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1084,1085,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1085,1086,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1086,1087,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1087,1088,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1088,1089,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1089,1090,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1090,1091,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1091,1092,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1092,1093,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1093,1094,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1094,1095,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE,00d4165c5296942cd850b485d72db16f,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/SOFTWARE
1095,1096,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM,8e80d9e4a5876bdf58eeabf6b5153e0a,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/<*>/SYSTEM
1096,1097,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY,bf82dc82656e1d7b6cbbdbe0ef500478,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/SECURITY
1097,1098,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM,97e5305d287aecc50b070deca9165fbf,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/<*>
1098,1099,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS,a499dac47232be1083cd6555396f2e4e,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/COMPONENTS
1099,1100,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT,ce3672b2eff8e6771ff6afb4007c534a,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/DEFAULT
1100,1101,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat,fc92399fa3399e5e7d9f40a90abc01dd,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/<*>.dat
1101,1102,2016-09-29,00:03:19,Info,CBS,Unloading offline registry hive: {bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat,97eee3ffad3f60c0a2fb0d4acbd6c4c9,Unloading offline registry hive: {<*>}GLOBALROOT/<*>/<*>/<*>/<*>/schema.dat
1102,1103,2016-09-29,00:03:25,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],c306ec2f0e618205f4e0aa1ff8df2c16,Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION]
1103,1104,2016-09-29,02:03:46,Info,CSI,0000000b CSI Store 3065408 (0x00000000002ec640) initialized,0a16f43547e86810ffa61863c1eb55d3,<*> CSI Store <*> (<*>) initialized
1104,1105,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2823393669 initialized by client WindowsUpdateAgent.,08fb5d73c849446d7ae9bb100902c945,Session: <*> initialized by client WindowsUpdateAgent.
1105,1106,2016-09-29,02:03:46,Info,CBS,Session: 30546354_2824723745 initialized by client WindowsUpdateAgent.,08fb5d73c849446d7ae9bb100902c945,Session: <*> initialized by client WindowsUpdateAgent.
1106,1107,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1107,1108,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1108,1109,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1109,1110,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1110,1111,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1111,1112,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1112,1113,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1113,1114,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1114,1115,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1115,1116,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1116,1117,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1117,1118,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1118,1119,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1119,1120,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1120,1121,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1121,1122,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1122,1123,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1123,1124,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1124,1125,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1125,1126,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1126,1127,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1127,1128,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1128,1129,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1129,1130,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1130,1131,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1131,1132,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1132,1133,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1133,1134,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1134,1135,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1135,1136,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1136,1137,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1137,1138,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1138,1139,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1139,1140,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1140,1141,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1141,1142,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1142,1143,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1143,1144,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1144,1145,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1145,1146,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1146,1147,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1147,1148,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1148,1149,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1149,1150,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1150,1151,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1151,1152,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1152,1153,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1153,1154,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1154,1155,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1155,1156,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1156,1157,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1157,1158,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1158,1159,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1159,1160,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1160,1161,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1161,1162,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1162,1163,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1163,1164,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1164,1165,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1165,1166,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1166,1167,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1167,1168,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1168,1169,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1169,1170,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1170,1171,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1171,1172,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1172,1173,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1173,1174,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1174,1175,2016-09-29,02:03:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,39b783c847142143dfe229135128cc25,Warning: Unrecognized packageExtended attribute.
1175,1176,2016-09-29,02:03:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],9bd9f24365217745a340d3cb5ad1e0c2,Expecting attribute name [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1176,1177,2016-09-29,02:03:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],0044564b80473f3111f8ab54ec040c51,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
